chunk_idx	page	section	text_excerpt
431	36	(vision) p.36 OCR 텍스트	[문서] 개인정보를 처리하는 지원과제 수행기관의 개인정보 보호 관련 유의사항을 안내하는 문서  nipa 정보통신산업진흥원 National IT Industry Promotion Agency 개인정보보호 유의사항 다시, 대한민국!
432	36	(vision) p.36 OCR 텍스트	nipa 정보통신산업진흥원 National IT Industry Promotion Agency 개인정보보호 유의사항 다시, 대한민국! 새로운 국민의 나라 o 개인정보를 처리하는 지원과제의 수행기관은 개인정보 보호 관련 규정을 준수*하여야 하며 위반 시 발생되는 손해에 대해서는 해당 기관에 모든 민·형사상 책임이 있음** * 개인정보 수집·활용·제공 등 의무
433	36	(vision) p.36 OCR 텍스트	실 확인*시 선정평가(서류 및 발표평가) 감점 * 개인정보보호법 위반 및 보안규정 위반 관련 이력 제출 기업과, 개인정보보호위원회를 통해 공고일 기준 3년 이내 개인정보보호 위반사 실이 확인된 수행기관 대상 o 선정과제의 수행기관은 개인정보보호관리자(담당자)를 지정해야 하며, 지정된 관리자는 관련 교육 이수* 및 협약 체결 시 이수증 제출 * 개인정보보호포
434	37	(vision) p.37 OCR 텍스트	[문서] 정보통신산업진흥원의 관련 규정 목록  nipa 정보통신산업진흥원 National IT Industry Promotion Agency 다시, 대한민국! 새로운 국민의 나라 관련 규정 해당 과제는 과기정통부 소관 방송통신발전기금 및 정보통신진흥 기금사업의 일환으로 정보통신진흥기금 운용·관리규정」 및 「방송통신 발전기금 운용·관리규정」을 준용 및 동 규
435	38	(vision) p.38 OCR 텍스트	[문서] NIPA 사업 신청 및 접수 기간, 방법, 절차, 유의사항을 안내하는 문서  nipa 정보통신산업진흥원 National IT Industry Promotion Agency 다시, 대한민국! 새로운 국민의 나라 7. 사업 신청 및 접수 □ 접수기간 및 방법 O (접수기간) 2025. 3. 20(목) ~ 4. 21(월) 16:00까지 O (접수방법) 
436	39	(vision) p.39 OCR 텍스트	[문서] 2025년 데이터센터 산업 활성화 지원 사업의 제출 서류 목록과 관련 정보를 안내하는 문서  nipa 정보통신산업진흥원 National IT Industry Promotion Agency 제출서류 구분 필수여부 작성양식 비고 2025년 데이터센터 산업 활성화 지원 사업 과제수행계획서 신청양식 0 서명·날인한 표지페이지를 계획서 내 이미지로 삽입 H
437	39	(vision) p.39 OCR 텍스트	검표 신청양식 6 모든 신청기관 제출 붙임 12 발표자료 자유양식 PDF/PPT로 제출 사업화 : 수요확약서 등 일자리창출 : 세부계획서 등 그 외 수행계획, 기업 기술력, 기 개 발 솔루션 우수성 등 관련 해당증빙 PDF·HWP·PPT 등으로 제출 붙임 13 기타증빙 X 자유양식 [참고] 기업규모 관련 1) '중소기업'이란 「중소기업기본법」 제2조 및 같
438	39	(vision) p.39 OCR 텍스트	기업 후보기업의 범위)에 따른 기업 3) '대기업'이란 「독점규제 및 공정거래에 관한 법률」 제31조제1항에 따른 상호출자제한기업 집단에 속하는 기업 - 39 - 다시, 대한민국! 새로운 국민의 나라  [표: 2025년 데이터센터 산업 활성화 지원 사업 제출 서류 목록]
439	41	(vision) p.41 OCR 텍스트	[문서] NIPA 사업 문의 상담 일정, 장소, 내용 및 담당자 연락처 정보  nipa 정보통신산업진흥원 National IT Industry Promotion Agency 다시, 대한민국! 새로운 국민의 나라 8. 사업 문의 상담 운영 및 문의처 사업 문의 상담 일정 : 2025년 3월 27일(목) ~ 4월 1일(화) 10:00 ~ 16:00 (주말 및 
440	35	(vision) p.35 OCR 텍스트	[문서] 공고문 유의사항 및 인공지능 신뢰성 고위험군 정의 등 관련 규정을 설명하는 문서  nipa 정보통신산업진흥원 National IT Industry Promotion Agency 다시, 대한민국! 새로운 국민의 나라 6. 유의사항 및 관련 규정 공고문 유의 사항 선정된 자가 공고문 및 관련 규정 등에 위배 되거나, 수행계획서의 내용을 허위 기재, 누
441	35	(vision) p.35 OCR 텍스트	른 의료기기에 사용되는 인공지능 라. 「원자력시설 등의 방호 및 방사능 방재 대책법」 제2조제1항에 따른 핵물질과 원자력시설의 안전한 관리 및 운영을 위하여 사용되는 인공지능 마. 범죄 수사나 체포 업무에 있어 생체정보(얼굴 · 지문 · 홍채 및 손바닥 정맥 등 개인을 식별할 수 있는 신체적 · 생 리적 · 행동적 특징에 관한 개인정보를 말한다)를 분석 ·
442	40	(vision) p.40 OCR 텍스트	[문서] 서류 작성 및 제출 시 유의사항에 대한 안내가 표 형태로 제시된 문서  nipa 정보통신산업진흥원 National IT Industry Promotion Agency 다시, 대한민국! 새로운 국민의 나라 □ 서류 작성 · 제출 시 유의사항 구분 유의사항 성과지표 목표치 o 각 과제별 성과 및 목표에 포함된 수치 필수 성과지표로 반영 o 수행기간 내
